,Unnamed: 0_df1,class_df1,0_df1,1_df1,2_df1,3_df1,4_df1,image_id,conf_score_df1,iou_score_df1,predicted_class_df1,ispion_df1,ispionpred_df1,result_df1,detected_df1,id,Unnamed: 0_df2,class_df2,0_df2,1_df2,2_df2,3_df2,4_df2,conf_score_df2,iou_score_df2,predicted_class_df2,ispion_df2,ispionpred_df2,result_df2,detected_df2,difference
1188,15671,4,0.0010000000474974,0.0010000000474974,0.0,0.0,0.996999979019165,5080,0.975937008857727,1.0,4,1,1,TP,1,0,16993,4,0.0105407107621431,0.0807767137885093,0.0415852554142475,0.1377370506525039,0.7240553498268127,0.7240553498268127,0.8571428656578064,4,1,1,TP,1,1.3769665250835286
1189,15678,4,0.0,0.0,0.0,0.0,0.9679999947547911,5082,0.9264230132102966,0.8333333333333334,4,1,1,TP,1,0,17000,4,0.0019913578871637,0.0013262167340144,0.0017103828722611,0.0160649772733449,0.8377760648727417,0.8377760648727417,0.692307710647583,4,1,1,TP,1,1.155440021913052
1190,15709,4,0.0,0.0,0.0,0.0,0.9940000176429749,5091,0.9656749963760376,1.0,4,1,1,TP,1,0,17034,4,0.0037448988296091,0.0092567419633269,0.4528114199638366,0.117631696164608,0.1803962588310241,0.4528114199638366,0.5,2,1,0,FN,1,5.510092194173759
1191,15745,4,0.0010000000474974,0.0,0.0,0.0,0.9860000014305116,5103,0.9598429799079896,1.0,4,1,1,TP,1,1,17074,4,0.0279954671859741,0.0233762469142675,0.2586373090744018,0.1084464564919471,0.4349536895751953,0.4349536895751953,0.6666666865348816,4,1,1,TP,1,2.266908006674239
1192,15761,4,0.0,0.003000000026077,0.0010000000474974,0.0,0.9929999709129332,5108,0.9788659811019896,1.0,4,1,1,TP,1,1,17093,4,0.0031141829676926,0.0583356507122516,0.0237739421427249,0.0155065348371863,0.8529953360557556,0.8529953360557556,0.5555555820465088,4,1,1,TP,1,1.1641329429824998
1193,15779,4,0.0,0.0010000000474974,0.0,0.0,0.9940000176429749,5114,0.9399330019950868,0.7333333333333333,4,1,1,TP,1,0,17111,4,0.0008049600874073,0.0062906015664339,0.0110659645870327,0.0064929891377687,0.9627888798713684,0.9627888798713684,0.5652173757553101,4,1,1,TP,1,1.0324174265242618
1194,15784,4,0.0,0.0,0.0,0.0,0.996999979019165,5115,0.9339929819107056,1.0,4,1,1,TP,1,0,17116,4,0.0019652396440505,0.0139041058719158,0.1022922918200492,0.1136945262551307,0.7204027771949768,0.7204027771949768,0.5348837375640869,4,1,1,TP,1,1.3839479948997022
1195,15786,4,0.0,0.0020000000949949,0.0,0.0,0.996999979019165,5116,0.9670839905738832,0.7777777777777778,4,1,1,TP,1,0,17118,4,0.0019985495600849,0.0277923997491598,0.0050395266152918,0.0184664726257324,0.9255982637405396,0.9255982637405396,0.6363636255264282,4,1,1,TP,1,1.0771411508380277
1196,15804,4,0.0,0.0,0.0010000000474974,0.0,0.9940000176429749,5121,0.9558910131454468,1.0,4,1,1,TP,1,0,17136,4,0.0019828968215733,0.0058350046165287,0.7450376749038696,0.0120260575786232,0.2178287059068679,0.7450376749038696,0.75,2,1,0,FN,1,4.5632186699394754
1197,15806,4,0.0,0.0,0.0,0.0,0.9990000128746032,5122,0.9825850129127502,1.0,4,1,1,TP,1,0,17138,4,0.0076115964911878,0.0237783808261156,0.2645825445652008,0.453140914440155,0.2089319676160812,0.453140914440155,0.75,3,1,0,FN,1,4.781460799288962
1198,15818,4,0.0,0.006000000052154,0.0,0.0,0.9800000190734864,5125,0.929735004901886,1.0,4,1,1,TP,1,1,17150,4,0.0003374625521246,0.041066400706768,0.0041963844560086,0.0018538708100095,0.9411659240722656,0.9411659240722656,0.529411792755127,4,1,1,TP,1,1.0412616883037926
1199,15820,2,0.0,0.0010000000474974,0.0020000000949949,0.0,0.9480000138282776,5126,0.9344099760055542,1.0,4,0,1,FP,1,1,17152,2,0.0005121294525451,0.0023462574463337,0.8126847147941589,0.0020057647489011,0.1592769473791122,0.8126847147941589,0.6666666865348816,2,0,0,TN,1,5.951897179268767
1200,15833,4,0.0,0.0,0.0,0.0,0.996999979019165,5131,0.971593976020813,1.0,4,1,1,TP,1,0,17165,4,0.0045638941228389,0.0163393840193748,0.4518723785877228,0.0128261381760239,0.4629112482070923,0.4629112482070923,0.5,4,1,1,TP,1,2.153760538074326
1201,15865,4,0.0,0.0010000000474974,0.0,0.0,0.9940000176429749,5141,0.9619849920272828,1.0,4,1,1,TP,1,1,17200,4,0.0270300339907407,0.1654957979917526,0.1645360141992569,0.1232062876224517,0.4509971737861633,0.4509971737861633,0.5,4,1,1,TP,1,2.2040049814464515
1202,15882,4,0.0,0.0,0.0,0.0,0.9980000257492064,5145,0.9630450010299684,1.0,4,1,1,TP,1,0,17217,4,0.0058379238471388,0.0211839787662029,0.0894111096858978,0.1862788051366806,0.6021537184715271,0.6021537184715271,0.5714285969734192,4,1,1,TP,1,1.657384144836759
1203,15887,4,0.0,0.0,0.0020000000949949,0.0,0.972000002861023,5147,0.925806999206543,0.8571428571428571,4,1,1,TP,1,1,17222,4,0.0005963213625364,0.0013725120807066,0.3315204083919525,0.0020324080251157,0.3839615285396576,0.3839615285396576,0.5,4,1,1,TP,1,2.531503628912733
1204,15890,4,0.0010000000474974,0.0010000000474974,0.0,0.0049999998882412,0.9789999723434448,5148,0.9468759894371032,1.0,4,1,1,TP,1,0,17225,4,0.0664321929216384,0.0208765529096126,0.0106992404907941,0.629875123500824,0.2108117640018463,0.629875123500824,0.6800000071525574,3,1,0,FN,1,4.643953229929192
1205,15894,2,0.0,0.0010000000474974,0.003000000026077,0.0,0.959999978542328,5149,0.913773000240326,0.5294117647058824,4,0,1,FP,1,1,17230,2,0.0021502110175788,0.0362213626503944,0.7142601013183594,0.0082068182528018,0.1845342367887497,0.7142601013183594,0.625,2,0,0,TN,1,5.202286552610357
1206,15913,4,0.0010000000474974,0.0,0.0,0.0,0.99099999666214,5155,0.944916009902954,0.8,4,1,1,TP,1,0,17253,4,0.0060583758167922,0.0082141114398837,0.1019762307405471,0.1271554827690124,0.5642241835594177,0.5642241835594177,0.5,4,1,1,TP,1,1.756394046087142
1207,15923,4,0.0010000000474974,0.0,0.0,0.0,0.9919999837875366,5159,0.9630370140075684,0.6666666666666666,4,1,1,TP,1,1,17263,4,0.0101632000878453,0.0134418345987796,0.0641369074583053,0.0484148971736431,0.6426940560340881,0.6426940560340881,0.800000011920929,4,1,1,TP,1,1.5435026580281948
1208,15932,4,0.0,0.0010000000474974,0.0,0.0,0.996999979019165,5163,0.9828519821166992,1.0,4,1,1,TP,1,1,17274,4,0.0194093529134988,0.1918271034955978,0.0877098739147186,0.0509236901998519,0.6166337132453918,0.6166337132453918,0.6666666865348816,4,1,1,TP,1,1.6168431235650018
1209,15944,4,0.0,0.0,0.0020000000949949,0.0,0.9929999709129332,5167,0.9509860277175904,1.0,4,1,1,TP,1,1,17286,4,0.0229721534997224,0.0406110435724258,0.0886595621705055,0.1097541823983192,0.7077754139900208,0.7077754139900208,0.625,4,1,1,TP,1,1.4029873760590021
1210,15949,1,0.0,0.0070000002160668,0.0010000000474974,0.0,0.9829999804496764,5171,0.9271609783172609,0.8,4,0,1,FP,1,0,17298,1,0.0015689299907535,0.4426611661911011,0.0718235671520233,0.000864851695951,0.4422119259834289,0.4426611661911011,0.5737704634666443,1,0,0,TN,1,2.222916033446173
1211,15954,4,0.0,0.0040000001899898,0.0,0.0,0.99099999666214,5173,0.953586995601654,0.5714285714285714,4,1,1,TP,1,0,17308,2,0.0022364212200045,0.0034791850484907,0.4665553867816925,0.0195907335728406,0.2034356445074081,0.4665553867816925,0.5,2,0,0,TN,1,4.871319375037312
1212,15980,4,0.0020000000949949,0.0,0.0,0.0,0.996999979019165,5181,0.9680389761924744,0.6,4,1,1,TP,1,0,17332,4,0.0018471794901415,0.0057674343697726,0.0722356885671615,0.0138732893392443,0.8993386030197144,0.8993386030197144,0.6000000238418579,4,1,1,TP,1,1.108592443014825
1213,16003,4,0.0,0.0020000000949949,0.0010000000474974,0.0,0.9240000247955322,5186,0.8628129959106445,0.9,4,1,1,TP,1,1,17355,4,0.0003039531002286,0.1566300392150879,0.1482691317796707,0.0005773596931248,0.6484231352806091,0.6484231352806091,0.5,4,1,1,TP,1,1.4249954613289137
1214,16049,4,0.0,0.003000000026077,0.0010000000474974,0.0,0.9729999899864196,5201,0.9366999864578248,0.8,4,1,1,TP,1,1,17406,4,0.0043463492766022,0.0437965244054794,0.1848764270544052,0.0163406375795602,0.6977998614311218,0.6977998614311218,0.5,4,1,1,TP,1,1.3943826070571126
1215,16054,4,0.0,0.0040000001899898,0.0010000000474974,0.003000000026077,0.9829999804496764,5203,0.9574909806251526,0.8181818181818182,4,1,1,TP,1,0,17411,4,0.0074620516970753,0.4410879611968994,0.1268276870250702,0.035873781889677,0.3579356372356415,0.4410879611968994,0.5,1,1,0,FN,1,2.7463037434367936
1216,16058,4,0.0010000000474974,0.0,0.003000000026077,0.0,0.9490000009536744,5204,0.9235129952430724,0.8333333333333334,4,1,1,TP,1,0,17415,4,0.0100375646725296,0.0186597760766744,0.1428680270910263,0.0272260028868913,0.5066468715667725,0.5066468715667725,0.625,4,1,1,TP,1,1.8730994983132012
1217,16062,4,0.0,0.0,0.0,0.0,0.9879999756813048,5205,0.9678679704666138,0.8571428571428571,4,1,1,TP,1,0,17419,4,0.0280140601098537,0.0416547916829586,0.1158706694841384,0.1094009429216384,0.6031819581985474,0.6031819581985474,0.5,4,1,1,TP,1,1.6379799863909195
1218,16067,4,0.0040000001899898,0.0,0.003000000026077,0.0010000000474974,0.9300000071525574,5206,0.908680021762848,1.0,4,1,1,TP,1,1,17424,4,0.0148695865646004,0.0219621676951646,0.4290197491645813,0.1110496968030929,0.3167243301868438,0.4290197491645813,0.6000000238418579,2,1,0,FN,1,2.9363074399870905
1219,16081,2,0.0,0.0,0.0070000002160668,0.0010000000474974,0.9700000286102296,5211,0.92707097530365,1.0,4,0,1,FP,1,0,17438,2,0.0006939108716323,0.0059045879170298,0.6206871271133423,0.0110569316893816,0.3194195628166199,0.6206871271133423,0.5,2,0,0,TN,1,3.03675836275285
1220,16083,4,0.0,0.0,0.0,0.0,0.9990000128746032,5212,0.9694219827651978,0.6,4,1,1,TP,1,0,17440,4,0.003130079479888,0.0066100750118494,0.6564667820930481,0.0217720307409763,0.3048935532569885,0.6564667820930481,0.5,2,1,0,FN,1,3.276553414143744
1221,16087,4,0.0,0.0,0.0,0.0,0.9990000128746032,5213,0.9694290161132812,1.0,4,1,1,TP,1,0,17444,4,0.0018321251263841,0.0214947015047073,0.1056315302848815,0.0069260196760296,0.8229681849479675,0.8229681849479675,0.5,4,1,1,TP,1,1.2138987036756048
1222,16101,4,0.0,0.0,0.0010000000474974,0.0,0.996999979019165,5217,0.966060996055603,1.0,4,1,1,TP,1,0,17458,4,0.0025582765229046,0.0344014093279838,0.2855470776557922,0.0101253809407353,0.6578063368797302,0.6578063368797302,0.5,4,1,1,TP,1,1.5156436220246554
1223,16127,4,0.0,0.0,0.0010000000474974,0.0040000001899898,0.968999981880188,5226,0.9633439779281616,0.6666666666666666,4,1,1,TP,1,1,17489,2,0.0059716613031923,0.0106086982414126,0.5615180134773254,0.1319894790649414,0.2622339129447937,0.5615180134773254,0.7142857313156128,2,0,0,TN,1,3.695174171024115
1224,16133,1,0.0,0.0010000000474974,0.0020000000949949,0.0010000000474974,0.9589999914169312,5228,0.9145249724388124,0.7692307692307693,4,0,1,FP,1,0,17496,1,0.0065775313414633,0.7237669229507446,0.0382463559508323,0.0083657065406441,0.2152424305677414,0.7237669229507446,0.5555555820465088,1,0,0,TN,1,4.455441191996359
1225,16146,4,0.0,0.006000000052154,0.0,0.0,0.9869999885559082,5232,0.9558219909667968,0.875,4,1,1,TP,1,0,17509,4,0.0026020631194114,0.0177776236087083,0.0165017396211624,0.0141200395300984,0.8896175622940063,0.8896175622940063,0.5833333134651184,4,1,1,TP,1,1.1094654943757938
1226,16161,4,0.0,0.0020000000949949,0.003000000026077,0.0,0.9829999804496764,5238,0.9319459795951844,0.8888888888888888,4,1,1,TP,1,0,17528,4,0.0094338729977607,0.7670040130615234,0.0122315008193254,0.0288878194987773,0.1696055233478546,0.7670040130615234,0.5,1,1,0,FN,1,5.795801699415061
1227,16167,1,0.0,0.0020000000949949,0.0,0.0,0.9950000047683716,5240,0.9621930122375488,1.0,4,0,1,FP,1,0,17534,1,0.0007925925310701,0.1143055260181427,0.0598728395998477,0.0029377713799476,0.7569859623908997,0.7569859623908997,0.6428571343421936,4,0,1,FP,1,1.3144233238166232
1228,16170,1,0.0,0.0020000000949949,0.0010000000474974,0.0,0.9950000047683716,5241,0.9590449929237366,1.0,4,0,1,FP,1,0,17537,1,0.0002650602837093,0.0101311039179563,0.020743103697896,0.0026467773132026,0.9535830616950988,0.9535830616950988,0.5365853905677795,4,0,1,FP,1,1.0434329684921728
1229,16188,4,0.0,0.0010000000474974,0.0,0.0,0.9980000257492064,5248,0.9345149993896484,0.8333333333333334,4,1,1,TP,1,0,17557,4,0.0001457020553061,0.0206756219267845,0.1183249950408935,0.001203782390803,0.8347137570381165,0.8347137570381165,0.5,4,1,1,TP,1,1.1956194771372788
1230,16235,4,0.0,0.0,0.0,0.0,0.9649999737739564,5263,0.9179159998893738,0.8888888888888888,4,1,1,TP,1,0,17608,4,0.0132756242528557,0.0468163415789604,0.0096780266612768,0.0503419488668441,0.8518171310424805,0.8518171310424805,0.5833333134651184,4,1,1,TP,1,1.1328722311477337
1231,16259,1,0.0,0.0010000000474974,0.0,0.0,0.9850000143051147,5271,0.9391120076179504,0.875,4,0,1,FP,1,0,17633,4,0.0033250101841986,0.0817585438489914,0.0067969099618494,0.0143358102068305,0.813014805316925,0.813014805316925,0.5263158082962036,4,1,1,TP,1,1.2115400701973038
1232,16261,4,0.0,0.006000000052154,0.0,0.0,0.99099999666214,5272,0.953025996685028,0.8333333333333334,4,1,1,TP,1,0,17634,4,0.0026765980292111,0.0272349100559949,0.0340947061777114,0.0220809299498796,0.7924692034721375,0.7924692034721375,0.5918367505073547,4,1,1,TP,1,1.2505217771493915
1233,16282,4,0.0,0.0,0.003000000026077,0.0,0.9660000205039978,5278,0.9346230030059814,0.6666666666666666,4,1,1,TP,1,0,17655,4,0.0054305046796798,0.0151626374572515,0.2714843153953552,0.0416333526372909,0.5330601334571838,0.5330601334571838,0.5,4,1,1,TP,1,1.8121783263718563
1234,16294,4,0.0,0.0,0.0,0.0,0.9990000128746032,5281,0.9737989902496338,0.6666666666666666,4,1,1,TP,1,1,17667,4,0.0171335078775882,0.0229381397366523,0.2618710100650787,0.0862447097897529,0.5969156622886658,0.5969156622886658,0.800000011920929,4,1,1,TP,1,1.6736032843304607
1235,16302,4,0.0,0.0010000000474974,0.0099999997764825,0.0,0.5460000038146973,5284,0.5211290121078491,0.75,4,1,1,TP,1,1,17675,4,0.0001961055240826,0.000343901454471,0.0874490663409233,0.0002712816931307,0.8630993962287903,0.8630993962287903,0.6071428656578064,4,1,1,TP,1,0.6326038532762033
1236,16316,4,0.003000000026077,0.0,0.0,0.0,0.9950000047683716,5289,0.9594849944114684,0.8,4,1,1,TP,1,0,17689,4,0.0158381219953298,0.010737732052803,0.0857935845851898,0.0550872720777988,0.8255792856216431,0.8255792856216431,0.800000011920929,4,1,1,TP,1,1.205214353239445
1237,16333,4,0.0,0.0,0.0,0.0,0.9980000257492064,5294,0.9526569843292236,0.8571428571428571,4,1,1,TP,1,0,17710,4,0.0020997689571231,0.021210866048932,0.5272429585456848,0.0335920378565788,0.3905546963214874,0.5272429585456848,0.5737704634666443,2,1,0,FN,1,2.555339969405199
1238,16337,4,0.0,0.0189999993890523,0.0020000000949949,0.0,0.9739999771118164,5295,0.9443569779396056,1.0,4,1,1,TP,1,0,17714,4,0.0071567236445844,0.746932864189148,0.0181039739400148,0.0026783382054418,0.215496614575386,0.746932864189148,0.7142857313156128,1,1,0,FN,1,4.519792475770367
1239,16352,2,0.0,0.0010000000474974,0.0020000000949949,0.0,0.977999985218048,5300,0.9443979859352112,1.0,4,0,1,FP,1,0,17729,2,0.0414339900016784,0.1065272465348243,0.0600389651954174,0.1166713386774063,0.5643876194953918,0.5643876194953918,0.5,4,0,1,FP,1,1.7328515924790466
1240,16355,4,0.0,0.003000000026077,0.0,0.0,0.9950000047683716,5301,0.9490389823913574,1.0,4,1,1,TP,1,0,17732,4,0.0093252705410122,0.0666434839367866,0.1533400267362594,0.0063226544298231,0.6789411902427673,0.6789411902427673,0.550000011920929,4,1,1,TP,1,1.4655172186748484
1241,16393,4,0.0,0.0049999998882412,0.0,0.0,0.9919999837875366,5315,0.9464629888534546,1.0,4,1,1,TP,1,0,17779,4,0.0003963595081586,0.0183102712035179,0.0094070453196764,0.0030447000171989,0.9478597640991212,0.9478597640991212,0.6451612710952759,4,1,1,TP,1,1.0465683019369092
1242,16395,4,0.0,0.0,0.0,0.0,0.9919999837875366,5316,0.9593639969825744,0.7142857142857143,4,1,1,TP,1,0,17781,4,0.0010749854845926,0.0304166618734598,0.0705441311001777,0.06616722792387,0.776155412197113,0.776155412197113,0.5555555820465088,4,1,1,TP,1,1.2780945261715286
1243,16425,3,0.0049999998882412,0.0049999998882412,0.0020000000949949,0.0010000000474974,0.875,5323,0.8318319916725159,0.8333333333333334,4,0,1,FP,1,0,17811,3,0.0405496582388877,0.0254104472696781,0.0105050234124064,0.1642903685569763,0.6103664040565491,0.6103664040565491,0.6666666865348816,4,0,1,FP,1,1.4335651408476493
1244,16435,4,0.0,0.0099999997764825,0.0,0.0,0.9869999885559082,5327,0.9468010067939758,1.0,4,1,1,TP,1,0,17821,4,0.0041812653653323,0.7294197082519531,0.0157068688422441,0.0063386466354131,0.2256088852882385,0.7294197082519531,0.5,1,1,0,FN,1,4.374827646060635
1245,16453,2,0.0,0.0,0.0,0.0,0.99099999666214,5333,0.9642630219459534,0.75,4,0,1,FP,1,1,17839,2,0.0183790437877178,0.0133371176198124,0.4451281726360321,0.1024327203631401,0.2697377502918243,0.4451281726360321,0.5714285969734192,2,0,0,TN,1,3.6739388372224333
1246,16468,4,0.0,0.0049999998882412,0.0,0.0,0.953000009059906,5338,0.9033589959144592,0.9285714285714286,4,1,1,TP,1,0,17857,4,0.0179229453206062,0.0780510306358337,0.0942776501178741,0.008970720693469,0.6786932945251465,0.6786932945251465,0.5,4,1,1,TP,1,1.4041688885797532
1247,16470,4,0.0,0.0049999998882412,0.0,0.0,0.9919999837875366,5339,0.9287409782409668,0.8125,4,1,1,TP,1,0,17859,4,0.0045358040370047,0.0670392215251922,0.0355926491320133,0.005240939091891,0.8204160332679749,0.8204160332679749,0.5416666865348816,4,1,1,TP,1,1.209142610043942
1248,16509,1,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9549999833106996,5351,0.8961499929428101,0.6,4,0,1,FP,1,0,17899,2,0.0534017905592918,0.1131904050707817,0.6081748604774475,0.0080067440867424,0.1602316051721573,0.6081748604774475,0.625,2,0,0,TN,1,5.96012242581369
1249,16518,4,0.0020000000949949,0.0020000000949949,0.0,0.0,0.9950000047683716,5353,0.9659590125083924,1.0,4,1,1,TP,1,1,17907,4,0.0215517953038215,0.1127629354596138,0.0159127321094274,0.0328439772129058,0.8074793815612793,0.8074793815612793,0.8367347121238708,4,1,1,TP,1,1.232229611664532
1250,16548,4,0.0,0.0,0.0,0.0,0.996999979019165,5361,0.965785026550293,1.0,4,1,1,TP,1,0,17937,4,0.0002686067891772,0.0018015255918726,0.0194708574563264,0.0011699056485667,0.9484975337982178,0.9484975337982178,0.5,4,1,1,TP,1,1.0511360794231286
1251,16563,3,0.0,0.0370000004768371,0.0010000000474974,0.003000000026077,0.8880000114440918,5365,0.8629230260848999,1.0,4,0,1,FP,1,0,17952,3,0.0219671409577131,0.1386292427778244,0.0355070196092128,0.4618397653102875,0.2900422513484955,0.4618397653102875,0.875,3,0,0,TN,1,3.0616229439521554
1252,16584,4,0.0,0.0020000000949949,0.0149999996647238,0.0,0.9520000219345092,5372,0.9061909914016724,0.8,4,1,1,TP,1,0,17973,4,0.0604760386049747,0.0452745966613292,0.4642620086669922,0.003882503369823,0.1970547288656234,0.4642620086669922,0.5,2,1,0,FN,1,4.831145273269246
1253,16598,4,0.0,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.9950000047683716,5376,0.9526900053024292,0.875,4,1,1,TP,1,0,17987,4,0.0080753806978464,0.0253646075725555,0.0175613723695278,0.0711967647075653,0.8483872413635254,0.8483872413635254,0.5405405163764954,4,1,1,TP,1,1.172813493952609
1254,16602,4,0.0,0.0,0.0010000000474974,0.0,0.8669999837875366,5377,0.8094750046730042,0.5714285714285714,4,1,1,TP,1,0,17992,4,0.0157568957656621,0.0064228195697069,0.5581429600715637,0.0874847769737243,0.1495043933391571,0.5581429600715637,0.5,2,1,0,FN,1,5.79916057597525
1255,16614,4,0.0,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.9800000190734864,5381,0.9391360282897948,0.8,4,1,1,TP,1,0,18008,4,0.029526486992836,0.2871690690517425,0.2480184882879257,0.0385011062026023,0.3694535195827484,0.3694535195827484,0.5,4,1,1,TP,1,2.6525664721783513
1256,16627,4,0.0,0.0020000000949949,0.0,0.0010000000474974,0.9789999723434448,5384,0.9318670034408568,1.0,4,1,1,TP,1,1,18021,4,0.0615459159016609,0.077916994690895,0.0309151485562324,0.4791256189346313,0.2993123829364776,0.4791256189346313,0.6000000238418579,3,1,0,FN,1,3.2708301699339173
1257,16629,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9179999828338624,5385,0.8809580206871033,1.0,4,1,1,TP,1,1,18023,4,0.0454443097114563,0.0516925677657127,0.0396982207894325,0.5737723708152771,0.2164641320705413,0.5737723708152771,0.5714285969734192,3,1,0,FN,1,4.2408872733460745
1258,16638,4,0.0010000000474974,0.0,0.0010000000474974,0.0,0.8930000066757202,5388,0.8629090189933777,1.0,4,1,1,TP,1,0,18032,4,0.0085768550634384,0.0282413233071565,0.0164270177483558,0.0584359318017959,0.8426467180252075,0.8426467180252075,0.5714285969734192,4,1,1,TP,1,1.0597561084300176
1259,16645,4,0.0049999998882412,0.0,0.0,0.0,0.9800000190734864,5390,0.9639779925346376,1.0,4,1,1,TP,1,0,18039,4,0.0135497469455003,0.0061140013858675,0.0014333395520225,0.6479087471961975,0.1514724344015121,0.6479087471961975,0.5714285969734192,3,1,0,FN,1,6.4698241825028955
1260,16657,4,0.0010000000474974,0.0,0.0,0.0,0.996999979019165,5394,0.9568830132484436,0.75,4,1,1,TP,1,0,18055,4,0.0158301088958978,0.0282609816640615,0.074810542166233,0.1631248295307159,0.6273760795593262,0.6273760795593262,0.5,4,1,1,TP,1,1.589158419491329
1261,16679,4,0.0,0.0,0.0,0.0,0.9980000257492064,5403,0.9694880247116088,0.7142857142857143,4,1,1,TP,1,1,18088,4,0.0157995447516441,0.0211940519511699,0.0508555509150028,0.0875883772969245,0.7898038029670715,0.7898038029670715,0.875,4,1,1,TP,1,1.2636049889858723
1262,16686,4,0.0,0.0010000000474974,0.0,0.0,0.9959999918937684,5406,0.9667900204658508,1.0,4,1,1,TP,1,0,18095,4,0.0027012110222131,0.0093055153265595,0.6599932909011841,0.0111458655446767,0.2982664704322815,0.6599932909011841,0.75,2,1,0,FN,1,3.339295866713589
